step,policy_arm_delta,command_arm_delta,observed_arm_delta,policy_gripper_delta,command_gripper_delta,observed_gripper_delta,command_arm_delta_change,command_gripper_delta_change,command_follow_error_arm,command_follow_error_gripper,target_period_sec,step_elapsed_sec,control_overrun
155,0.27324697375297546,0.014999985694885254,0.003950595855712891,0.0,0.0,0.0,0.004000000189989805,0.0,0.011466741561889648,0.0,0.04,0.05502911499934271,True
156,0.26971372961997986,0.014999985694885254,0.004080295562744141,0.0,0.0,0.0,0.003999948501586914,0.0,0.011180192232131958,0.0,0.04,0.05905511600030877,True
157,0.26589393615722656,0.014999985694885254,0.0035666227340698242,0.0,0.0,0.0,0.002771025523543358,0.0,0.011535882949829102,0.0,0.04,0.055136908999884326,True
158,0.2623685300350189,0.014999985694885254,0.003615736961364746,0.0,0.0,0.0,0.0034852027893066406,0.0,0.01149529218673706,0.0,0.04,0.05622461100028886,True
159,0.2588638365268707,0.014999985694885254,0.003356456756591797,0.0,0.0,0.0,0.0034345388412475586,0.0,0.011697977781295776,0.0,0.04,0.05166943299991544,True
160,0.25556182861328125,0.014999985694885254,0.0033185482025146484,0.0,0.0,0.0,0.002619624137878418,0.0,0.011705279350280762,0.0,0.04,0.052389246000529965,True
161,0.25225532054901123,0.014999985694885254,0.0035387277603149414,0.0,0.0,0.0,0.0033185482025146484,0.0,0.011473745107650757,0.0,0.04,0.05503033900004084,True
162,0.24872907996177673,0.014999985694885254,0.0032212138175964355,0.0,0.0,0.0,0.0035387277603149414,0.0,0.011782020330429077,0.0,0.04,0.05206121700030053,True
163,0.24551111459732056,0.014999985694885254,0.003240048885345459,0.0,0.0,0.0,0.002466559410095215,0.0,0.011763572692871094,0.0,0.04,0.05194846799986408,True
164,0.2422710657119751,0.014999985694885254,0.003528118133544922,0.0,0.0,0.0,0.001178741455078125,0.0,0.011474192142486572,0.0,0.04,0.055362509000588034,True
165,0.23874527215957642,0.014999985694885254,0.003438293933868408,0.0,0.0,0.0,0.0009599924087524414,0.0,0.011561930179595947,0.0,0.04,0.05540815600033966,True
166,0.2353072166442871,0.014999985694885254,0.003933727741241455,0.0,0.0,0.0,0.0007528066635131836,0.0,0.011067211627960205,0.0,0.04,0.06367014600073162,True
167,0.23137348890304565,0.014999985694885254,0.004174768924713135,0.0,0.0,0.0,0.0006638765335083008,0.0,0.010826081037521362,0.0,0.04,0.06777505100035341,True
168,0.22719958424568176,0.014999985694885254,0.00412335991859436,0.0,0.0,0.0,0.0005297660827636719,0.0,0.010876953601837158,0.0,0.04,0.06838512100057415,True
169,0.2230762243270874,0.014999985694885254,0.004046827554702759,0.0,0.0,0.0,0.00039446353912353516,0.0,0.010953307151794434,0.0,0.04,0.06338818800031731,True
170,0.21902939677238464,0.014999985694885254,0.004322707653045654,0.0,0.0,0.0,0.00027871131896972656,0.0,0.010677605867385864,0.0,0.04,0.06770273599977372,True
171,0.21470701694488525,0.014999985694885254,0.004306882619857788,0.0,0.0,0.0,0.0002224445343017578,0.0,0.010693252086639404,0.0,0.04,0.06723224500001379,True
172,0.06927362084388733,0.014999985694885254,0.0037903189659118652,0.004052698612213135,0.004052698612213135,0.004052698612213135,0.0040000081062316895,0.004052698612213135,0.011209666728973389,0.0,0.04,0.0609717309998814,True
173,0.10973319411277771,0.014999985694885254,0.0039020180702209473,0.0014374256134033203,0.0014374256134033203,0.0014374256134033203,0.004000000189989805,0.0035313963890075684,0.011097967624664307,0.0,0.04,0.057999100999950315,True
174,0.15943387150764465,0.014999985694885254,0.004604548215866089,0.0018014311790466309,0.0018014311790466309,0.0018014311790466309,0.0040000081062316895,0.0016286373138427734,0.010395437479019165,0.0,0.04,0.07071579700004804,True
175,0.19050127267837524,0.014999985694885254,0.003666818141937256,0.0030133724212646484,0.0030133724212646484,0.0030133724212646484,0.003999999724328518,0.004814803600311279,0.012169599533081055,0.0,0.04,0.059714859000450815,True
176,0.18487334251403809,0.014999985694885254,0.004987001419067383,0.0021729469299316406,0.0021729469299316406,0.0021729469299316406,0.0040000006556510925,0.0013611912727355957,0.011053591966629028,0.0,0.04,0.05894009700023162,True
177,0.22342965006828308,0.014999985694885254,0.0039045633748173714,0.004035055637359619,0.004035055637359619,0.004035055637359619,0.003999999724328518,0.0018621087074279785,0.011415660381317139,0.0,0.04,0.05550598399986484,True
178,0.2196815013885498,0.014999985694885254,0.003500640392303467,0.0,0.0,0.0,0.003999999724328518,0.004035055637359619,0.0116959810256958,0.0,0.04,0.056484472999727586,True
179,0.21618086099624634,0.014999985694885254,0.003893613815307617,0.0,0.0,0.0,0.003999999724328518,0.0,0.01136106252670288,0.0,0.04,0.055983553000260144,True
180,0.21254193782806396,0.014999985694885254,0.003781348466873169,0.0,0.0,0.0,0.004000000189989805,0.0,0.011332869529724121,0.0,0.04,0.059300414999597706,True
181,0.2087605893611908,0.014999985694885254,0.0035965442657470703,0.0,0.0,0.0,0.004000000189989805,0.0,0.011588811874389648,0.0,0.04,0.05674443299994891,True
182,0.20531979203224182,0.014999985694885254,0.004364132881164551,0.0,0.0,0.0,0.0040000006556510925,0.0,0.011260509490966797,0.0,0.04,0.05849733800005197,True
183,0.20152971148490906,0.014999985694885254,0.004082918167114258,0.0,0.0,0.0,0.003999948501586914,0.0,0.011531352996826172,0.0,0.04,0.05596541700015223,True
184,0.19801372289657593,0.014999985694885254,0.003473341464996338,0.0,0.0,0.0,0.003999948501586914,0.0,0.01152774691581726,0.0,0.04,0.0553336559996751,True
185,0.19454148411750793,0.014999985694885254,0.0033360719680786133,0.0,0.0,0.0,0.003159256186336279,0.0,0.011681705713272095,0.0,0.04,0.051628764999804844,True
186,0.19122320413589478,0.014999985694885254,0.0032737255096435547,0.0,0.0,0.0,0.0014283074997365475,0.0,0.011739492416381836,0.0,0.04,0.05173449000085384,True
187,0.18794947862625122,0.014999985694885254,0.0032985806465148926,0.0,0.0,0.0,0.0008706576190888882,0.0,0.011703133583068848,0.0,0.04,0.05219768099959765,True
188,0.18465262651443481,0.014999985694885254,0.0032665133476257324,0.0,0.0,0.0,0.0005099773406982422,0.0,0.011736840009689331,0.0,0.04,0.050998193999475916,True
189,0.1813894808292389,0.015000015497207642,0.003194183111190796,0.0,0.0,0.0,0.00042068958282470703,0.0,0.01181042194366455,0.0,0.04,0.05190646699975332,True
190,0.1781952977180481,0.01500004529953003,0.0032172799110412598,0.0,0.0,0.0,0.0003368854522705078,0.0,0.011783361434936523,0.0,0.04,0.0518797849999828,True
191,0.1749786138534546,0.014999985694885254,0.004416704177856445,0.0,0.0,0.0,0.0002688169479370117,0.0,0.01058340072631836,0.0,0.04,0.07191950200012798,True
192,0.1705620288848877,0.014999985694885254,0.003958165645599365,0.0,0.0,0.0,0.00028514862060546875,0.0,0.011043131351470947,0.0,0.04,0.06732829900010984,True
193,0.16660386323928833,0.014999985694885254,0.004700183868408203,0.0,0.0,0.0,0.00019848346710205078,0.0,0.010300517082214355,0.0,0.04,0.07517944000028365,True
194,0.16190439462661743,0.014999985694885254,0.004104733467102051,0.0,0.0,0.0,0.00016260147094726562,0.0,0.01089555025100708,0.0,0.04,0.06377081000027829,True
195,0.15779966115951538,0.014999985694885254,0.00460362434387207,0.0,0.0,0.0,0.00010097026824951172,0.0,0.010396480560302734,0.0,0.04,0.07231027300076676,True
196,0.1531960368156433,0.014999985694885254,0.004191756248474121,0.0,0.0,0.0,8.45193862915039e-05,0.0,0.010808348655700684,0.0,0.04,0.06302102100016782,True
197,0.06011092662811279,0.010999977588653564,0.0038109421730041504,0.005917489528656006,0.005917489528656006,0.005917489528656006,0.0040000081062316895,0.005917489528656006,0.0071890950202941895,0.0,0.04,0.06991326299976208,True
198,0.057077646255493164,0.014999985694885254,0.0028377771377563477,0.007481276988983154,0.007481276988983154,0.007481276988983154,0.0040000081062316895,0.0025611519813537598,0.012162208557128906,0.0,0.04,0.05699049099985132,True
199,0.0686424970626831,0.014999985694885254,0.0025770661886781454,0.0010647773742675781,0.0010647773742675781,0.0010647773742675781,0.0040000081062316895,0.007653594017028809,0.012455880641937256,0.0,0.04,0.05254249300014635,True
200,0.09886598587036133,0.014999985694885254,0.004767298698425293,0.016375243663787842,0.016375243663787842,0.016375243663787842,0.0040000081062316895,0.016202926635742188,0.01278698444366455,0.0,0.04,0.055489899000349396,True
201,0.08979213237762451,0.014999985694885254,0.004672348499298096,0.0717725157737732,0.019999980926513672,0.019999980926513672,0.003999948501586914,0.036375224590301514,0.011982738971710205,0.0,0.04,0.05499747099929664,True
202,0.10418307781219482,0.014999985694885254,0.0037325620651245117,0.44003015756607056,0.019999980926513672,0.019999980926513672,0.004000000189989805,0.002232849597930908,0.012264728546142578,0.0,0.04,0.05224136600008933,True
203,0.10075116157531738,0.014999985694885254,0.003907918930053711,0.4200301766395569,0.019999980926513672,0.019999980926513672,0.004000000189989805,0.001944422721862793,0.012026667594909668,0.0,0.04,0.052157387000079325,True
204,0.0977778434753418,0.014999985694885254,0.0040798187255859375,0.4000301957130432,0.019999980926513672,0.019999980926513672,0.0031731128692626953,0.0,0.011367201805114746,0.0,0.04,0.06046638699990581,True
205,0.09369802474975586,0.014999985694885254,0.003629326820373535,0.38003021478652954,0.019999980926513672,0.019999980926513672,0.003436446189880371,0.0,0.011479735374450684,0.0,0.04,0.058631647999391134,True
206,0.09010213613510132,0.014999985694885254,0.0039043426513671875,0.36003023386001587,0.019999980926513672,0.019999980926513672,0.0020165443420410156,0.0,0.011398077011108398,0.0,0.04,0.059454324999933306,True
207,0.08650022745132446,0.014999985694885254,0.0036568641662597656,0.3400302529335022,0.019999980926513672,0.019999980926513672,0.0012797117233276367,0.0,0.011480331420898438,0.0,0.04,0.05628674599938677,True
208,0.0828433632850647,0.014999985694885254,0.0037857890129089355,0.3200302720069885,0.019999980926513672,0.019999980926513672,0.00356447696685791,0.0,0.011261224746704102,0.0,0.04,0.05962602700037678,True
209,0.07910460233688354,0.014999985694885254,0.0035175085067749023,0.30003029108047485,0.019999980926513672,0.019999980926513672,0.003409743309020996,0.0,0.011518120765686035,0.0,0.04,0.05550516800030891,True
210,0.07562273740768433,0.014999985694885254,0.0038316845893859863,0.2800303101539612,0.019999980926513672,0.019999980926513672,0.0021975040435791016,0.0,0.011200785636901855,0.0,0.04,0.059866612999940116,True
211,0.07179105281829834,0.014999985694885254,0.0038049817085266113,0.2600303292274475,0.019999980926513672,0.019999980926513672,0.001095890998840332,0.0,0.011218011379241943,0.0,0.04,0.059707203000471054,True
212,0.06800907850265503,0.014999985694885254,0.0032477974891662598,0.24003034830093384,0.019999980926513672,0.019999980926513672,0.0007930994033813477,0.0,0.011756062507629395,0.0,0.04,0.0516700040006981,True
213,0.06476515531539917,0.014999985694885254,0.0036001205444335938,0.22003036737442017,0.019999980926513672,0.019999980926513672,0.0005371570587158203,0.0,0.011411011219024658,0.0,0.04,0.05560512700049003,True
214,0.061165034770965576,0.014999985694885254,0.003067910671234131,0.2000303864479065,0.019999980926513672,0.019999980926513672,0.0004578828811645508,0.0,0.01193779706954956,0.0,0.04,0.04738252399965859,True
215,0.05810284614562988,0.014999985694885254,0.0029984116554260254,0.18003040552139282,0.019999980926513672,0.019999980926513672,0.0003129243850708008,0.0,0.012002289295196533,0.0,0.04,0.048358341000493965,True
216,0.05510514974594116,0.014999985694885254,0.0035695433616638184,0.16003042459487915,0.019999980926513672,0.019999980926513672,0.0002541542053222656,0.0,0.011432886123657227,0.0,0.04,0.055581953000000794,True
217,0.051535606384277344,0.014999985694885254,0.003614485263824463,0.14003044366836548,0.019999980926513672,0.019999980926513672,0.00023674964904785156,0.0,0.011387109756469727,0.0,0.04,0.05937713599996641,True
218,0.047922730445861816,0.014999985694885254,0.0037822723388671875,0.1200304627418518,0.019999980926513672,0.019999980926513672,0.0001971721649169922,0.0,0.011218011379241943,0.0,0.04,0.06412088699926244,True
219,0.04414045810699463,0.014999985694885254,0.003951907157897949,0.10003048181533813,0.019999980926513672,0.019999980926513672,0.0001609325408935547,0.0,0.011048614978790283,0.0,0.04,0.06292516999928921,True
220,0.04018855094909668,0.014999985694885254,0.003991842269897461,0.08003050088882446,0.019999980926513672,0.019999980926513672,0.00012183189392089844,0.0,0.011008679866790771,0.0,0.04,0.06419790499967348,True
221,0.0361972451210022,0.014999985694885254,0.004264116287231445,0.06003051996231079,0.019999980926513672,0.019999980926513672,9.238719940185547e-05,0.0,0.01073610782623291,0.0,0.04,0.06716836600026,True
222,0.03193312883377075,0.014999985694885254,0.004040896892547607,0.04003053903579712,0.019999980926513672,0.019999980926513672,7.367134094238281e-05,0.0,0.010959208011627197,0.0,0.04,0.06343203699998412,True
223,0.07167655229568481,0.010999977588653564,0.0035582780838012695,0.42253971099853516,0.019999980926513672,0.019999980926513672,0.0040000081062316895,0.039999961853027344,0.007441997528076172,0.0,0.04,0.055859443999906944,True
224,0.046645283699035645,0.00795900821685791,0.0026363134384155273,0.38571131229400635,0.019999980926513672,0.019999980926513672,0.0040000081062316895,0.0046065449714660645,0.006582975387573242,0.0,0.04,0.05684946799919999,True
225,0.05767786502838135,0.011958956718444824,0.00270998477935791,0.3662964105606079,0.019999980926513672,0.019999980926513672,0.0040000081062316895,0.0020025968551635742,0.010125815868377686,0.0,0.04,0.05462410000018281,True
226,0.04286694526672363,0.014999985694885254,0.0031818151473999023,0.0453871488571167,0.019999980926513672,0.019999980926513672,0.0040000081062316895,0.039999961853027344,0.012886226177215576,0.0,0.04,0.056223606999992626,True
227,0.03130525350570679,0.014999985694885254,0.00457686185836792,0.44242075085639954,0.019999980926513672,0.019999980926513672,0.0040000081062316895,4.583597183227539e-05,0.010923266410827637,0.0,0.04,0.05482147500060819,True
228,0.03414517641067505,0.014999985694885254,0.003728032112121582,0.4764202833175659,0.019999980926513672,0.019999980926513672,0.0040000081062316895,0.0006185173988342285,0.011768221855163574,0.0,0.04,0.05136061999928643,True
229,0.03405052423477173,0.014999985694885254,0.004140019416809082,0.45642030239105225,0.019999980926513672,0.019999980926513672,0.0040000081062316895,0.0009643435478210449,0.011968851089477539,0.0,0.04,0.05572142200071539,True
230,0.03136444091796875,0.014999985694885254,0.003792285919189453,0.4364203214645386,0.019999980926513672,0.019999980926513672,0.0040000081062316895,0.0,0.012221217155456543,0.0,0.04,0.05633086899979389,True
231,0.02858567237854004,0.014999985694885254,0.004159450531005859,0.4164203405380249,0.02000001072883606,0.02000001072883606,0.0036638975143432617,2.9802322387695312e-08,0.010840535163879395,0.0,0.04,0.05974075999984052,True
232,0.02442622184753418,0.014999985694885254,0.004259705543518066,0.39642032980918884,0.02000001072883606,0.02000001072883606,0.0036286115646362305,0.0,0.010740280151367188,0.0,0.04,0.05477372099994682,True
233,0.020166516304016113,0.014999985694885254,0.003041088581085205,0.3764203190803528,0.02000001072883606,0.02000001072883606,0.0030162930488586426,0.0,0.011958897113800049,0.0,0.04,0.05155860900049447,True
234,0.017125427722930908,0.014999985694885254,0.0035207271575927734,0.3564203083515167,0.02000001072883606,0.02000001072883606,0.0019997358322143555,0.0,0.01147925853729248,0.0,0.04,0.05228292399988277,True
235,0.013604700565338135,0.013604700565338135,0.0036847591400146484,0.33642029762268066,0.02000001072883606,0.02000001072883606,0.0013952851295471191,0.0,0.009919941425323486,0.0,0.04,0.05553398099982587,True
236,0.009919941425323486,0.009919941425323486,0.0030234456062316895,0.3164202868938446,0.02000001072883606,0.02000001072883606,0.0036847591400146484,0.0,0.006896495819091797,0.0,0.04,0.055492125999990094,True
237,0.006896495819091797,0.006896495819091797,0.0020710229873657227,0.29642027616500854,0.02000001072883606,0.02000001072883606,0.0030234456062316895,0.0,0.004825472831726074,0.0,0.04,0.04779821600004652,True
238,0.004825472831726074,0.004825472831726074,0.0013558268547058105,0.2764202654361725,0.02000001072883606,0.02000001072883606,0.0020710229873657227,0.0,0.0034696459770202637,0.0,0.04,0.04817420800009131,True
239,0.0034696459770202637,0.0034696459770202637,0.0007975101470947266,0.2564202547073364,0.02000001072883606,0.02000001072883606,0.0013558268547058105,0.0,0.002672135829925537,0.0,0.04,0.05584570300015912,True
240,0.002672135829925537,0.002672135829925537,0.0005424022674560547,0.23642024397850037,0.02000001072883606,0.02000001072883606,0.0007975101470947266,0.0,0.0021297335624694824,0.0,0.04,0.05116481299955922,True
241,0.0021297335624694824,0.0021297335624694824,0.0004006028175354004,0.2164202332496643,0.02000001072883606,0.02000001072883606,0.0005424022674560547,0.0,0.001729130744934082,0.0,0.04,0.048579577999589674,True
242,0.001729130744934082,0.001729130744934082,0.00037300586700439453,0.19642022252082825,0.02000001072883606,0.02000001072883606,0.0004006028175354004,0.0,0.0013561248779296875,0.0,0.04,0.055413996999959636,True
243,0.0013561248779296875,0.0013561248779296875,0.00027382373809814453,0.1764202117919922,0.019999995827674866,0.019999995827674866,0.00037300586700439453,1.4901161193847656e-08,0.001082301139831543,0.0,0.04,0.051595672000075865,True
244,0.001082301139831543,0.001082301139831543,0.0002034902572631836,0.15642023086547852,0.019999995827674866,0.019999995827674866,0.00027382373809814453,0.0,0.0008788108825683594,0.0,0.04,0.047198075999403954,True
245,0.0008788108825683594,0.0008788108825683594,0.0002244710922241211,0.13642022013664246,0.019999995827674866,0.019999995827674866,0.0002034902572631836,0.0,0.0006543397903442383,0.0,0.04,0.06825372699950094,True
246,0.0006543397903442383,0.0006543397903442383,0.00015866756439208984,0.11642023175954819,0.019999995827674866,0.019999995827674866,0.0002244710922241211,0.0,0.0004956722259521484,0.0,0.04,0.06328596599996672,True
247,0.0004956722259521484,0.0004956722259521484,0.00013297796249389648,0.09642023593187332,0.019999995827674866,0.019999995827674866,0.00015866756439208984,0.0,0.00036269426345825195,0.0,0.04,0.0710965739999665,True
248,0.00036269426345825195,0.00036269426345825195,9.268522262573242e-05,0.07642024010419846,0.019999995827674866,0.019999995827674866,0.00013297796249389648,0.0,0.00027000904083251953,0.0,0.04,0.06856261000029917,True
249,0.00027000904083251953,0.00027000904083251953,6.896257400512695e-05,0.05642024427652359,0.019999995827674866,0.019999995827674866,9.268522262573242e-05,0.0,0.00020104646682739258,0.0,0.04,0.06691302600029303,True
250,0.00020104646682739258,0.00020104646682739258,5.131959915161133e-05,0.036420248448848724,0.019999995827674866,0.019999995827674866,6.896257400512695e-05,0.0,0.00014972686767578125,0.0,0.04,0.06869808899955387,True
251,0.024098694324493408,0.004030682146549225,5.539692938327789e-05,0.1297692507505417,0.019999995827674866,0.019999995827674866,0.0040000081062316895,0.03999999165534973,0.004044785164296627,0.0,0.04,0.07342565299950365,True
252,0.01890742778778076,0.007999181747436523,0.0023279190063476562,0.06439806520938873,0.019999995827674866,0.019999995827674866,0.0040000081062316895,0.007069230079650879,0.006039440631866455,0.0,0.04,0.06903028699980496,True
253,0.04607081413269043,0.011798977851867676,0.0028105974197387695,0.021726205945014954,0.019999995827674866,0.019999995827674866,0.0040000081062316895,0.03999999165534973,0.008988380432128906,0.0,0.04,0.0550878219992228,True
254,0.02841818332672119,0.014999985694885254,0.002852916717529297,0.04851613938808441,0.019999995827674866,0.019999995827674866,0.0040000081062316895,0.0075492262840271,0.012147068977355957,0.0,0.04,0.052046134999727656,True
255,0.0724760890007019,0.014999985694885254,0.0038797855377197266,0.071409672498703,0.019999995827674866,0.019999995827674866,0.0040000081062316895,0.0037217140197753906,0.011120200157165527,0.0,0.04,0.05149916200025473,True
256,0.1375691294670105,0.014999985694885254,0.003821730613708496,0.08263044059276581,0.019999995827674866,0.019999995827674866,0.0040000081062316895,0.0009429454803466797,0.011178255081176758,0.0,0.04,0.05162372100039647,True
257,0.1364518404006958,0.014999985694885254,0.002569854259490967,0.06263044476509094,0.019999999552965164,0.019999999552965164,0.0040000081062316895,0.0008113384246826172,0.012430131435394287,0.0,0.04,0.04462194299958355,True
258,0.1354893445968628,0.014999985694885254,0.003376901149749756,0.04263044521212578,0.019999999552965164,0.019999999552965164,0.0040000081062316895,0.0,0.012135624885559082,0.0,0.04,0.05187711500002479,True
259,0.1334267258644104,0.014999985694885254,0.0042438507080078125,0.022630445659160614,0.019999999552965164,0.019999999552965164,0.002669692039489746,0.0,0.01121598482131958,0.0,0.04,0.059346578999793564,True
260,0.1295703649520874,0.014999985694885254,0.0035822391510009766,0.00263044610619545,0.00263044610619545,0.00263044610619545,0.002118706703186035,0.017369553446769714,0.011994600296020508,0.0,0.04,0.05168562099970586,True
261,0.12598812580108643,0.014999985694885254,0.0031862854957580566,0.0,0.0,0.0,0.003425121307373047,0.00263044610619545,0.012187719345092773,0.0,0.04,0.0473444869994637,True
262,0.12280184030532837,0.014999985694885254,0.003468632698059082,0.0,0.0,0.0,0.0026061534881591797,0.0,0.011651933193206787,0.0,0.04,0.05197509900062869,True
263,0.1194537878036499,0.014999985694885254,0.003517746925354004,0.0,0.0,0.0,0.003096938133239746,0.0,0.011619389057159424,0.0,0.04,0.055790908999370004,True
264,0.1159360408782959,0.014999985694885254,0.003194153308868408,0.0,0.0,0.0,0.0034935474395751953,0.0,0.011824727058410645,0.0,0.04,0.05159385499973723,True
265,0.11274188756942749,0.014999985694885254,0.003509998321533203,0.0,0.0,0.0,0.002422332763671875,0.0,0.011492490768432617,0.0,0.04,0.05564523500015639,True
266,0.10923439264297485,0.014999985694885254,0.0032689571380615234,0.0,0.0,0.0,0.0014255046844482422,0.0,0.011763334274291992,0.0,0.04,0.05230997899980139,True
267,0.10596543550491333,0.014999985694885254,0.0035004019737243652,0.0,0.0,0.0,0.0009291172027587891,0.0,0.01149970293045044,0.0,0.04,0.05518498399942473,True
268,0.10246515274047852,0.014999985694885254,0.003262460231781006,0.0,0.0,0.0,0.0007839202880859375,0.0,0.01173865795135498,0.0,0.04,0.05201543400016817,True
269,0.09920382499694824,0.014999985694885254,0.0032622814178466797,0.0,0.0,0.0,0.0005753040313720703,0.0,0.01174473762512207,0.0,0.04,0.052318517999992764,True
270,0.09594154357910156,0.014999985694885254,0.003802478313446045,0.0,0.0,0.0,0.0004591941833496094,0.0,0.011198639869689941,0.0,0.04,0.059012810999774956,True
271,0.09214019775390625,0.014999985694885254,0.004117310047149658,0.0,0.0,0.0,0.000415802001953125,0.0,0.010883629322052002,0.0,0.04,0.06804662099966663,True
272,0.08802288770675659,0.014999985694885254,0.003888249397277832,0.0,0.0,0.0,0.0003572702407836914,0.0,0.011113345623016357,0.0,0.04,0.06375485399985337,True
273,0.08413463830947876,0.014999985694885254,0.004573464393615723,0.0,0.0,0.0,0.0002524852752685547,0.0,0.010427236557006836,0.0,0.04,0.07070242900044832,True
274,0.07956188917160034,0.014999985694885254,0.0039934515953063965,0.0,0.0,0.0,0.00021159648895263672,0.0,0.011007070541381836,0.0,0.04,0.06376762600029906,True
275,0.07556843757629395,0.014999985694885254,0.004136085510253906,0.0,0.0,0.0,0.0001399517059326172,0.0,0.01086413860321045,0.0,0.04,0.06417117100045289,True
276,0.07143235206604004,0.014999985694885254,0.004948437213897705,0.0,0.0,0.0,0.00010597705841064453,0.0,0.01005178689956665,0.0,0.04,0.07608417000028567,True
277,0.10584646463394165,0.010999977588653564,0.0041495561599731445,0.039426542818546295,0.019999999552965164,0.019999999552965164,0.0040000081062316895,0.019999999552965164,0.006850719451904297,0.0,0.04,0.06744427899957373,True
278,0.09481817483901978,0.008022189140319824,0.0027330517768859863,0.003219885751605034,0.003219885751605034,0.003219885751605034,0.0040000081062316895,0.01678011380136013,0.0067986249923706055,0.0,0.04,0.05956551899998885,True
279,0.05178046226501465,0.012022137641906738,0.0027025938034057617,0.01941811479628086,0.01941811479628086,0.01941811479628086,0.0040000081062316895,0.022638000547885895,0.009319543838500977,0.0,0.04,0.05495683099979942,True
280,0.1301557719707489,0.014999985694885254,0.0034404993057250977,0.002761540003120899,0.002761540934443474,0.002761540934443474,0.0040000081062316895,0.022179655730724335,0.011605143547058105,0.0,0.04,0.0591204940001262,True
281,0.20005324482917786,0.014999985694885254,0.004020333290100098,0.0036057881079614162,0.0036057881079614162,0.0036057881079614162,0.0040000081062316895,0.00636732904240489,0.01098012924194336,0.0,0.04,0.05650068300019484,True
282,0.2984258830547333,0.014999985694885254,0.004187226295471191,0.0021070786751806736,0.0021070786751806736,0.0021070786751806736,0.0040000081062316895,0.00571286678314209,0.011245548725128174,0.0,0.04,0.060009165999872494,True
283,0.2946714460849762,0.014999985694885254,0.004088640213012695,0.0,0.0,0.0,0.003999948501586914,0.0021070786751806736,0.0113447904586792,0.0,0.04,0.05908569199982594,True
284,0.2905828058719635,0.014999985694885254,0.0038491487503051758,0.0,0.0,0.0,0.003999948501586914,0.0,0.011150836944580078,0.0,0.04,0.05502298499959579,True
285,0.2867336571216583,0.014999985694885254,0.003312826156616211,0.0,0.0,0.0,0.003999948501586914,0.0,0.011753559112548828,0.0,0.04,0.052072557999963465,True
286,0.2834872305393219,0.014999985694885254,0.0031568408012390137,0.0,0.0,0.0,0.003999948501586914,0.0,0.012169122695922852,0.0,0.04,0.047480463000283635,True
287,0.2803303897380829,0.014999985694885254,0.003489255905151367,0.0,0.0,0.0,0.003999948501586914,0.0,0.011872291564941406,0.0,0.04,0.04776320899964048,True
288,0.27720263600349426,0.014999985694885254,0.003670215606689453,0.0,0.0,0.0,0.003999948501586914,0.0,0.0118025541305542,0.0,0.04,0.05170924200047011,True
289,0.2739962041378021,0.014999985694885254,0.003748178482055664,0.0,0.0,0.0,0.0020003318786621094,0.0,0.011909842491149902,0.0,0.04,0.05155130499952065,True
290,0.27081456780433655,0.014999985694885254,0.0037584304809570312,0.0,0.0,0.0,0.0006618499755859375,0.0,0.011809170246124268,0.0,0.04,0.052470685000116646,True
291,0.26762375235557556,0.014999985694885254,0.00343167781829834,0.0,0.0,0.0,0.003609895706176758,0.0,0.011763334274291992,0.0,0.04,0.05107256300016161,True
292,0.2643871009349823,0.014999985694885254,0.0029342174530029297,0.0,0.0,0.0,0.00343167781829834,0.0,0.012114286422729492,0.0,0.04,0.04794805799974711,True
293,0.26145437359809875,0.014999985694885254,0.0029619932174682617,0.0,0.0,0.0,0.0029342174530029297,0.0,0.012056589126586914,0.0,0.04,0.047926588999871456,True
294,0.2585109770298004,0.014999985694885254,0.0032346248626708984,0.0,0.0,0.0,0.0021314620971679688,0.0,0.01178818941116333,0.0,0.04,0.05178887100009888,True
295,0.2552991807460785,0.014999985694885254,0.0034025907516479492,0.0,0.0,0.0,0.001238703727722168,0.0,0.011606335639953613,0.0,0.04,0.056048837000162166,True
296,0.25189658999443054,0.014999985694885254,0.004083871841430664,0.0,0.0,0.0,0.000929713249206543,0.0,0.01092618703842163,0.0,0.04,0.06703662400013854,True
297,0.24782279133796692,0.014999985694885254,0.004035592079162598,0.0,0.0,0.0,0.0008558034896850586,0.0,0.010967552661895752,0.0,0.04,0.06770549999964715,True
298,0.24379035830497742,0.014999985694885254,0.004479169845581055,0.0,0.0,0.0,0.0006366968154907227,0.0,0.01052248477935791,0.0,0.04,0.07168496899976162,True
299,0.23931118845939636,0.014999985694885254,0.004290461540222168,0.0,0.0,0.0,0.0004978179931640625,0.0,0.010713934898376465,0.0,0.04,0.06753034400026081,True
300,0.23502513766288757,0.014999985694885254,0.004107296466827393,0.0,0.0,0.0,0.00034689903259277344,0.0,0.010893106460571289,0.0,0.04,0.06311484800062317,True
301,0.23091784119606018,0.014999985694885254,0.004468083381652832,0.0,0.0,0.0,0.00024509429931640625,0.0,0.010532021522521973,0.0,0.04,0.06857767099972989,True
302,0.09455978870391846,0.01100003719329834,0.003797173500061035,0.005064602009952068,0.005064602009952068,0.005064602009952068,0.0040000081062316895,0.005064602009952068,0.007204234600067139,0.0,0.04,0.060913221999726375,True
303,0.052998900413513184,0.007843017578125,0.002525508403778076,0.0016365647315979004,0.0016365647315979004,0.0016365647315979004,0.0040000081062316895,0.005064602009952068,0.006666064262390137,0.0,0.04,0.054443895000076736,True
